This is HeaderINFO  2012-07-05 09:31:54,559 24714ms StudyConfigViewModel   InitialData        - || {*} === InitialData ===
DEBUG 2012-07-05 15:44:33,891 138486ms MainViewModel          ListenExecute      - || == Listen with google translate : market
INFO  2012-07-05 15:44:35,188 139783ms MainViewModel          ListenExecute      - ||{*} === Listen Command Executed === 
DEBUG 2012-07-05 15:44:35,188 139783ms MainViewModel          ListenExecute      - || == Listen with google translate : market
INFO  2012-07-05 15:44:36,251 140845ms MainViewModel          ListenExecute      - ||{*} === Listen Command Executed === 
DEBUG 2012-07-05 15:44:36,251 140845ms MainViewModel          ListenExecute      - || == Listen with google translate : market
INFO  2012-07-05 15:44:37,501 142095ms MainViewModel          ListenExecute      - ||{*} === Listen Command Executed === 
DEBUG 2012-07-05 15:44:37,501 142095ms MainViewModel          ListenExecute      - || == Listen with google translate : market
INFO  2012-07-05 15:44:39,251 143845ms MainViewModel          ListenExecute      - ||{*} === Listen Command Executed === 
DEBUG 2012-07-05 15:44:39,251 143845ms MainViewModel          ListenExecute      - || == Listen with google translate : market
INFO  2012-07-05 15:44:40,267 144861ms MainViewModel          nMouseLeaveExecute - ||{*} === Fancy Ballon Mouse Leave  Command Executed === 
INFO  2012-07-05 15:44:44,267 148861ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 15:44:44,267 148861ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 15:44:44,267 148861ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :16
DEBUG 2012-07-05 15:44:44,267 148861ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 15:44:44,267 148861ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 15:45:05,267 169861ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 15:45:05,267 169861ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 15:45:05,267 169861ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 15:45:05,267 169861ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 15:45:05,329 169924ms MainViewModel          SetLesson          - || == Current Item : 5/93
DEBUG 2012-07-05 15:45:05,470 170064ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 15:45:05,470 170064ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 15:45:07,626 172220ms MainViewModel          eEnterExecute>b__0 - ||{*} === Fancy Ballon Mouse Enter Command Executed === 
INFO  2012-07-05 15:45:11,142 175736ms MainViewModel          nMouseLeaveExecute - ||{*} === Fancy Ballon Mouse Leave  Command Executed === 
This is HeaderINFO  2012-07-05 15:46:59,096 25734ms StudyConfigViewModel   InitialData        - || {*} === InitialData ===
INFO  2012-07-05 15:47:01,237 27875ms StudyConfigViewModel   OnOKExecute        - || {*} === OK Command Executed ===
INFO  2012-07-05 15:47:01,503 28140ms MainViewModel          Initialize         - || {*} === Initialize MainViewModel ===
DEBUG 2012-07-05 15:47:26,519 53156ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 15:47:26,519 53156ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 15:47:26,519 53156ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 15:47:26,519 53156ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 15:47:26,534 53172ms MainViewModel          SetLesson          - || == Current Item : 1/93
DEBUG 2012-07-05 15:47:27,050 53688ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 15:47:27,050 53688ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 15:47:27,316 53953ms MainViewModel          eEnterExecute>b__0 - ||{*} === Fancy Ballon Mouse Enter Command Executed === 
INFO  2012-07-05 15:47:31,956 58594ms MainViewModel          nMouseLeaveExecute - ||{*} === Fancy Ballon Mouse Leave  Command Executed === 
This is HeaderThis is FooterThis is HeaderINFO  2012-07-05 15:49:18,051 25125ms StudyConfigViewModel   InitialData        - || {*} === InitialData ===
INFO  2012-07-05 15:49:20,708 27781ms StudyConfigViewModel   OnOKExecute        - || {*} === OK Command Executed ===
INFO  2012-07-05 15:49:20,973 28047ms MainViewModel          Initialize         - || {*} === Initialize MainViewModel ===
DEBUG 2012-07-05 15:49:45,974 53047ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 15:49:45,974 53047ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 15:49:45,974 53047ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 15:49:45,974 53047ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 15:49:45,989 53063ms MainViewModel          SetLesson          - || == Current Item : 1/93
DEBUG 2012-07-05 15:49:46,458 53531ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 15:49:46,458 53531ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 15:49:48,958 56031ms MainViewModel          eEnterExecute>b__0 - ||{*} === Fancy Ballon Mouse Enter Command Executed === 
INFO  2012-07-05 15:49:49,192 56266ms MainViewModel          nMouseLeaveExecute - ||{*} === Fancy Ballon Mouse Leave  Command Executed === 
INFO  2012-07-05 15:49:49,317 56391ms MainViewModel          eEnterExecute>b__0 - ||{*} === Fancy Ballon Mouse Enter Command Executed === 
INFO  2012-07-05 15:49:51,302 58375ms MainViewModel          nMouseLeaveExecute - ||{*} === Fancy Ballon Mouse Leave  Command Executed === 
INFO  2012-07-05 15:49:51,396 58469ms MainViewModel          eEnterExecute>b__0 - ||{*} === Fancy Ballon Mouse Enter Command Executed === 
INFO  2012-07-05 15:49:51,411 58485ms MainViewModel          nMouseLeaveExecute - ||{*} === Fancy Ballon Mouse Leave  Command Executed === 
This is HeaderINFO  2012-07-05 16:01:12,467 25953ms StudyConfigViewModel   InitialData        - || {*} === InitialData ===
INFO  2012-07-05 16:01:14,514 28000ms StudyConfigViewModel   OnOKExecute        - || {*} === OK Command Executed ===
INFO  2012-07-05 16:01:14,764 28250ms MainViewModel          Initialize         - || {*} === Initialize MainViewModel ===
DEBUG 2012-07-05 16:01:39,780 53266ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 16:01:39,780 53266ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 16:01:39,780 53266ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 16:01:39,780 53266ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 16:01:39,796 53282ms MainViewModel          SetLesson          - || == Current Item : 1/93
DEBUG 2012-07-05 16:01:40,296 53782ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 16:01:40,296 53782ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 16:01:55,296 68782ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 16:01:55,296 68782ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 16:01:55,296 68782ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 16:01:55,296 68782ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 16:01:55,296 68782ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 16:02:04,796 78282ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 16:02:04,796 78282ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 16:02:04,796 78282ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 16:02:04,796 78282ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 16:02:04,843 78329ms MainViewModel          SetLesson          - || == Current Item : 2/93
DEBUG 2012-07-05 16:02:04,968 78454ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 16:02:04,968 78454ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 16:02:19,968 93454ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 16:02:19,968 93454ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 16:02:19,968 93454ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :15
DEBUG 2012-07-05 16:02:19,968 93454ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 16:02:19,968 93454ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 16:02:29,812 103298ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 16:02:29,812 103298ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 16:02:29,812 103298ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 16:02:29,812 103298ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 16:02:29,859 103345ms MainViewModel          SetLesson          - || == Current Item : 3/93
DEBUG 2012-07-05 16:02:30,000 103486ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 16:02:30,000 103486ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 16:02:45,000 118486ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 16:02:45,000 118486ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 16:02:45,000 118486ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :15
DEBUG 2012-07-05 16:02:45,000 118486ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 16:02:45,000 118486ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 16:02:54,829 128314ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 16:02:54,829 128314ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 16:02:54,829 128314ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 16:02:54,829 128314ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 16:02:54,891 128377ms MainViewModel          SetLesson          - || == Current Item : 4/93
DEBUG 2012-07-05 16:02:55,016 128502ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 16:02:55,016 128502ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 16:03:10,016 143502ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 16:03:10,016 143502ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 16:03:10,016 143502ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 16:03:10,016 143502ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 16:03:10,016 143502ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 16:03:19,845 153331ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 16:03:19,845 153331ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 16:03:19,845 153331ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 16:03:19,845 153331ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 16:03:19,923 153409ms MainViewModel          SetLesson          - || == Current Item : 5/93
DEBUG 2012-07-05 16:03:20,063 153549ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 16:03:20,063 153549ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 16:03:35,064 168550ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 16:03:35,064 168550ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 16:03:35,064 168550ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :15
DEBUG 2012-07-05 16:03:35,064 168550ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 16:03:35,064 168550ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 16:03:44,876 178362ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 16:03:44,876 178362ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 16:03:44,876 178362ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 16:03:44,876 178362ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 16:03:44,970 178456ms MainViewModel          SetLesson          - || == Current Item : 6/93
DEBUG 2012-07-05 16:03:45,111 178597ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 16:03:45,111 178597ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 16:04:00,111 193597ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 16:04:00,111 193597ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 16:04:00,111 193597ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 16:04:00,111 193597ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 16:04:00,111 193597ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 16:04:09,908 203394ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 16:04:09,908 203394ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 16:04:09,908 203394ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 16:04:09,908 203394ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 16:04:09,986 203472ms MainViewModel          SetLesson          - || == Current Item : 7/93
DEBUG 2012-07-05 16:04:10,111 203597ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 16:04:10,111 203597ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 16:04:25,112 218597ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 16:04:25,112 218597ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 16:04:25,112 218597ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
